t,x,u
0.1,0.84,0.812969
0.1,0.85,0.792107
0.1,0.86,0.770547
0.1,0.87,0.748312
0.1,0.88,0.725424
0.1,0.89,0.701907
0.1,0.9,0.677785
0.1,0.91,0.653083
0.1,0.92,0.627827
0.1,0.93,0.602041
0.1,0.94,0.575754
0.1,0.95,0.54899
0.1,0.96,0.521779
0.1,0.97,0.494148
0.1,0.98,0.466125
0.1,0.99,0.437738
0.1,1,0.409017
0.11,0,0.895834
0.11,0.01,0.905937
0.11,0.02,0.916131
0.11,0.03,0.926416
0.11,0.04,0.936794
0.11,0.05,0.947265
0.11,0.06,0.957829
0.11,0.07,0.968489
0.11,0.08,0.979246
0.11,0.09,0.990099
0.11,0.1,1.00105
0.11,0.11,1.0121
0.11,0.12,1.01271
0.11,0.13,1.01233
0.11,0.14,1.01096
0.11,0.15,1.00861
0.11,0.16,1.00529
0.11,0.17,1.00099
0.11,0.18,0.995717
0.11,0.19,0.989483
0.11,0.2,0.982294
0.11,0.21,0.974157
0.11,0.22,0.965081
0.11,0.23,0.955076
0.11,0.24,0.944155
0.11,0.25,0.932327
0.11,0.26,0.919607
0.11,0.27,0.906007
0.11,0.28,0.891542
0.11,0.29,0.876228
0.11,0.3,0.860081
0.11,0.31,0.843117
0.11,0.32,0.825355
0.11,0.33,0.806813
0.11,0.34,0.787511
0.11,0.35,0.767469
0.11,0.36,0.746707
0.11,0.37,0.725247
0.11,0.38,0.703112
0.11,0.39,0.680324
0.11,0.4,0.620496
0.11,0.41,0.705676
0.11,0.42,0.499175
0.11,0.43,0.72846
0.11,0.44,0.376007
0.11,0.45,0.748635
0.11,0.46,0.251447
0.11,0.47,0.766169
0.11,0.48,0.125957
0.11,0.49,0.781042
0.11,0.5,0.006
0.11,0.51,0.0122
0.11,0.52,0.018
0.11,0.53,6.97302e+252
0.11,0.54,0.03
0.11,0.55,0.036
0.11,0.56,0.042
0.11,0.57,0.048
0.11,0.58,0.054
0.11,0.59,0.06
0.11,0.6,0.066
0.11,0.61,1.0671
0.11,0.62,1.06771
0.11,0.63,1.06733
0.11,0.64,1.06596
0.11,0.65,1.06361
0.11,0.66,1.06029
0.11,0.67,1.05599
0.11,0.68,1.05072
0.11,0.69,1.04448
0.11,0.7,1.03729
0.11,0.71,1.02916
0.11,0.72,1.02008
0.11,0.73,1.01008
0.11,0.74,0.999155
0.11,0.75,0.987327
0.11,0.76,0.974607
0.11,0.77,0.961007
0.11,0.78,0.946542
0.11,0.79,0.931228
0.11,0.8,0.915081
0.11,0.81,0.898117
0.11,0.82,0.880355
0.11,0.83,0.861813
0.11,0.84,0.842511
0.11,0.85,0.822469
0.11,0.86,0.801707
0.11,0.87,0.780247
0.11,0.88,0.758112
0.11,0.89,0.735324
0.11,0.9,0.711907
0.11,0.91,0.687885
0.11,0.92,0.663283
0.11,0.93,0.638127
0.11,0.94,0.612441
0.11,0.95,0.586254
0.11,0.96,0.55959
0.11,0.97,0.532479
0.11,0.98,0.504948
0.11,0.99,0.477025
0.11,1,0.448738
0.12,0,0.88692
0.12,0.01,0.897034
0.12,0.02,0.907237
0.12,0.03,0.917531
0.12,0.04,0.927916
0.12,0.05,0.938394
0.12,0.06,0.948965
0.12,0.07,0.959629
0.12,0.08,0.970389
0.12,0.09,0.981246
0.12,0.1,0.992199
0.12,0.11,1.00325
0.12,0.12,1.0144
0.12,0.13,1.01511
0.12,0.14,1.01483
0.12,0.15,1.01356
0.12,0.16,1.01131
0.12,0.17,1.00809
0.12,0.18,1.00389
0.12,0.19,0.998717
0.12,0.2,0.992583
0.12,0.21,0.985494
0.12,0.22,0.977457
0.12,0.23,0.968481
0.12,0.24,0.958576
0.12,0.25,0.947755
0.12,0.26,0.936027
0.12,0.27,0.923407
0.12,0.28,0.909907
0.12,0.29,0.895542
0.12,0.3,0.880328
0.12,0.31,0.864281
0.12,0.32,0.847417
0.12,0.33,0.829755
0.12,0.34,0.811313
0.12,0.35,0.792111
0.12,0.36,0.772169
0.12,0.37,0.751507
0.12,0.38,0.730147
0.12,0.39,0.744523
0.12,0.4,0.612633
0.12,0.41,0.771215
0.12,0.42,0.492852
0.12,0.43,0.795118
0.12,0.44,0.371245
0.12,0.45,0.816185
0.12,0.46,0.248264
0.12,0.47,0.834382
0.12,0.48,0.124362
0.12,0.49,0.849686
0.12,0.5,0.0118
0.12,0.51,0.0122
0.12,0.52,0.0126
0.12,0.53,0.0244
0.12,0.54,6.97302e+252
0.12,0.55,0.0366
0.12,0.56,0.0427
0.12,0.57,0.0488
0.12,0.58,0.0549
0.12,0.59,0.061
0.12,0.6,0.0671
0.12,0.61,0.0732
0.12,0.62,1.0744
0.12,0.63,1.07511
0.12,0.64,1.07483
0.12,0.65,1.07356
0.12,0.66,1.07131
0.12,0.67,1.06809
0.12,0.68,1.06389
0.12,0.69,1.05872
0.12,0.7,1.05258
0.12,0.71,1.04549
0.12,0.72,1.03746
0.12,0.73,1.02848
0.12,0.74,1.01858
0.12,0.75,1.00775
0.12,0.76,0.996027
0.12,0.77,0.983407
0.12,0.78,0.969907
0.12,0.79,0.955542
0.12,0.8,0.940328
0.12,0.81,0.924281
0.12,0.82,0.907417
0.12,0.83,0.889755
0.12,0.84,0.871313
0.12,0.85,0.852111
0.12,0.86,0.832169
0.12,0.87,0.811507
0.12,0.88,0.790147
0.12,0.89,0.768112
0.12,0.9,0.745424
0.12,0.91,0.722107
0.12,0.92,0.698185
0.12,0.93,0.673683
0.12,0.94,0.648627
0.12,0.95,0.623041
0.12,0.96,0.596954
0.12,0.97,0.57039
0.12,0.98,0.543379
0.12,0.99,0.515948
0.12,1,0.488125
0.13,0,0.878095
0.13,0.01,0.88822
0.13,0.02,0.898434
0.13,0.03,0.908737
0.13,0.04,0.919131
0.13,0.05,0.929616
0.13,0.06,0.940194
0.13,0.07,0.950865
0.13,0.08,0.961629
0.13,0.09,0.972489
0.13,0.1,0.983446
0.13,0.11,0.994499
0.13,0.12,1.00565
0.13,0.13,1.0169
0.13,0.14,1.01771
0.13,0.15,1.01753
0.13,0.16,1.01636
0.13,0.17,1.01421
0.13,0.18,1.01109
0.13,0.19,1.00699
0.13,0.2,1.00192
0.13,0.21,0.995883
0.13,0.22,0.988894
0.13,0.23,0.980957
0.13,0.24,0.972081
0.13,0.25,0.962276
0.13,0.26,0.951555
0.13,0.27,0.939927
0.13,0.28,0.927407
0.13,0.29,0.914007
0.13,0.3,0.899742
0.13,0.31,0.884628
0.13,0.32,0.868681
0.13,0.33,0.851917
0.13,0.34,0.834355
0.13,0.35,0.816013
0.13,0.36,0.796911
0.13,0.37,0.777069
0.13,0.38,0.720096
0.13,0.39,0.808038
0.13,0.4,0.604204
0.13,0.41,0.836057
0.13,0.42,0.486073
0.13,0.43,0.861067
0.13,0.44,0.36614
0.13,0.45,0.883017
0.13,0.46,0.24485
0.13,0.47,0.901871
0.13,0.48,0.122653
0.13,0.49,0.917604
0.13,0.5,0.0062
0.13,0.51,0.024
0.13,0.52,0.0186
0.13,0.53,0.013
0.13,0.54,0.031
0.13,0.55,6.97302e+252
0.13,0.56,0.0434
0.13,0.57,0.0496
0.13,0.58,0.0558
0.13,0.59,0.062
0.13,0.6,0.0682
0.13,0.61,0.0744
0.13,0.62,0.0806
0.13,0.63,1.0819
0.13,0.64,1.08271
0.13,0.65,1.08253
0.13,0.66,1.08136
0.13,0.67,1.07921
0.13,0.68,1.07609
0.13,0.69,1.07199
0.13,0.7,1.06692
0.13,0.71,1.06088
0.13,0.72,1.05389
0.13,0.73,1.04596
0.13,0.74,1.03708
0.13,0.75,1.02728
0.13,0.76,1.01655
0.13,0.77,1.00493
0.13,0.78,0.992407
0.13,0.79,0.979007
0.13,0.8,0.964742
0.13,0.81,0.949628
0.13,0.82,0.933681
0.13,0.83,0.916917
0.13,0.84,0.899355
0.13,0.85,0.881013
0.13,0.86,0.861911
0.13,0.87,0.842069
0.13,0.88,0.821507
0.13,0.89,0.800247
0.13,0.9,0.778312
0.13,0.91,0.755724
0.13,0.92,0.732507
0.13,0.93,0.708685
0.13,0.94,0.684283
0.13,0.95,0.659327
0.13,0.96,0.633841
0.13,0.97,0.607854
0.13,0.98,0.58139
0.13,0.99,0.554479
0.13,1,0.527148
0.14,0,0.869358
0.14,0.01,0.879495
0.14,0.02,0.88972
0.14,0.03,0.900034
0.14,0.04,0.910437
0.14,0.05,0.920931
0.14,0.06,0.931516
0.14,0.07,0.942194
0.14,0.08,0.952965
0.14,0.09,0.963829
0.14,0.1,0.974789
0.14,0.11,0.985846
0.14,0.12,0.996999
0.14,0.13,1.00825
0.14,0.14,1.0196
0.14,0.15,1.02051
0.14,0.16,1.02043
0.14,0.17,1.01936
0.14,0.18,1.01731
0.14,0.19,1.01429
0.14,0.2,1.01029
0.14,0.21,1.00532
0.14,0.22,0.999383
0.14,0.23,0.992494
0.14,0.24,0.984657
0.14,0.25,0.975881
0.14,0.26,0.966176
0.14,0.27,0.955555
0.14,0.28,0.944027
0.14,0.29,0.931607
0.14,0.3,0.918307
0.14,0.31,0.904142
0.14,0.32,0.889128
0.14,0.33,0.873281
0.14,0.34,0.856617
0.14,0.35,0.839155
0.14,0.36,0.820913
0.14,0.37,0.838322
0.14,0.38,0.709378
0.14,0.39,0.870815
0.14,0.4,0.595214
0.14,0.41,0.900146
0.14,0.42,0.478843
0.14,0.43,0.92625
0.14,0.44,0.360695
0.14,0.45,0.949074
0.14,0.46,0.24121
0.14,0.47,0.968579
0.14,0.48,0.120829
0.14,0.49,0.984738
0.14,0.5,0.0004
0.14,0.51,0.0126
0.14,0.52,0.0366
0.14,0.53,0.0252
0.14,0.54,0.0134
0.14,0.55,0.0378
0.14,0.56,6.97302e+252
0.14,0.57,0.0504
0.14,0.58,0.0567
0.14,0.59,0.063
0.14,0.6,0.0693
0.14,0.61,0.0756
0.14,0.62,0.0819
0.14,0.63,0.0882
0.14,0.64,1.0896
0.14,0.65,1.09051
0.14,0.66,1.09043
0.14,0.67,1.08936
0.14,0.68,1.08731
0.14,0.69,1.08429
0.14,0.7,1.08029
0.14,0.71,1.07532
0.14,0.72,1.06938
0.14,0.73,1.06249
0.14,0.74,1.05466
0.14,0.75,1.04588
0.14,0.76,1.03618
0.14,0.77,1.02555
0.14,0.78,1.01403
0.14,0.79,1.00161
0.14,0.8,0.988307
0.14,0.81,0.974142
0.14,0.82,0.959128
0.14,0.83,0.943281
0.14,0.84,0.926617
0.14,0.85,0.909155
0.14,0.86,0.890913
0.14,0.87,0.871911
0.14,0.88,0.852169
0.14,0.89,0.831707
0.14,0.9,0.810547
0.14,0.91,0.788712
0.14,0.92,0.766224
0.14,0.93,0.743107
0.14,0.94,0.719385
0.14,0.95,0.695083
0.14,0.96,0.670227
0.14,0.97,0.644841
0.14,0.98,0.618954
0.14,0.99,0.59259
0.14,1,0.565779
0.15,0,0.860708
0.15,0.01,0.870858
0.15,0.02,0.881095
0.15,0.03,0.89142
0.15,0.04,0.901834
0.15,0.05,0.912337
0.15,0.06,0.922931
0.15,0.07,0.933616
0.15,0.08,0.944394
0.15,0.09,0.955265
0.15,0.1,0.966229
0.15,0.11,0.977289
0.15,0.12,0.988446
0.15,0.13,0.999699
0.15,0.14,1.01105
0.15,0.15,1.0225
0.15,0.16,1.02351
0.15,0.17,1.02353
0.15,0.18,1.02256
0.15,0.19,1.02061
0.15,0.2,1.01769
0.15,0.21,1.01379
0.15,0.22,1.00892
0.15,0.23,1.00308
0.15,0.24,0.996294
0.15,0.25,0.988557
0.15,0.26,0.979881
0.15,0.27,0.970276
0.15,0.28,0.959755
0.15,0.29,0.948327
0.15,0.3,0.936007
0.15,0.31,0.922807
0.15,0.32,0.908742
0.15,0.33,0.893828
0.15,0.34,0.878081
0.15,0.35,0.861517
0.15,0.36,0.807744
0.15,0.37,0.898804
0.15,0.38,0.698003
0.15,0.39,0.932802
0.15,0.4,0.585672
0.15,0.41,0.963428
0.15,0.42,0.471169
0.15,0.43,0.990614
0.15,0.44,0.354916
0.15,0.45,1.0143
0.15,0.46,0.237345
0.15,0.47,1.03445
0.15,0.48,0.118894
0.15,0.49,1.05103
0.15,0.5,0.0064
0.15,0.51,0.0008
0.15,0.52,0.0192
0.15,0.53,0.0496
0.15,0.54,0.032
0.15,0.55,0.0138
0.15,0.56,0.0448
0.15,0.57,6.97302e+252
0.15,0.58,0.0576
0.15,0.59,0.064
0.15,0.6,0.0704
0.15,0.61,0.0768
0.15,0.62,0.0832
0.15,0.63,0.0896
0.15,0.64,0.096
0.15,0.65,1.0975
0.15,0.66,1.09851
0.15,0.67,1.09853
0.15,0.68,1.09756
0.15,0.69,1.09561
0.15,0.7,1.09269
0.15,0.71,1.08879
0.15,0.72,1.08392
0.15,0.73,1.07808
0.15,0.74,1.07129
0.15,0.75,1.06356
0.15,0.76,1.05488
0.15,0.77,1.04528
0.15,0.78,1.03475
0.15,0.79,1.02333
0.15,0.8,1.01101
0.15,0.81,0.997807
0.15,0.82,0.983742
0.15,0.83,0.968828
0.15,0.84,0.953081
0.15,0.85,0.936517
0.15,0.86,0.919155
0.15,0.87,0.901013
0.15,0.88,0.882111
0.15,0.89,0.862469
0.15,0.9,0.842107
0.15,0.91,0.821047
0.15,0.92,0.799312
0.15,0.93,0.776924
0.15,0.94,0.753907
0.15,0.95,0.730285
0.15,0.96,0.706083
0.15,0.97,0.681327
0.15,0.98,0.656041
0.15,0.99,0.630254
0.15,1,0.60399
0.16,0,0.852144
0.16,0.01,0.862308
0.16,0.02,0.872558
0.16,0.03,0.882895
0.16,0.04,0.89332
0.16,0.05,0.903834
0.16,0.06,0.914437
0.16,0.07,0.925131
0.16,0.08,0.935916
0.16,0.09,0.946794
0.16,0.1,0.957765
0.16,0.11,0.968829
0.16,0.12,0.979989
0.16,0.13,0.991246
0.16,0.14,1.0026
0.16,0.15,1.01405
0.16,0.16,1.0256
0.16,0.17,1.02671
0.16,0.18,1.02683
0.16,0.19,1.02596
0.16,0.2,1.02411
0.16,0.21,1.02129
0.16,0.22,1.01749
0.16,0.23,1.01272
0.16,0.24,1.00698
0.16,0.25,1.00029
0.16,0.26,0.992657
0.16,0.27,0.984081
0.16,0.28,0.974576
0.16,0.29,0.964155
0.16,0.3,0.952827
0.16,0.31,0.940607
0.16,0.32,0.927507
0.16,0.33,0.913542
0.16,0.34,0.898728
0.16,0.35,0.919491
0.16,0.36,0.793826
0.16,0.37,0.958463
0.16,0.38,0.68598
0.16,0.39,0.993946
0.16,0.4,0.575587
0.16,0.41,1.02585
0.16,0.42,0.463057
0.16,0.43,1.0541
0.16,0.44,0.348807
0.16,0.45,1.07864
0.16,0.46,0.233261
0.16,0.47,1.09943
0.16,0.48,0.116848
0.16,0.49,1.11643
0.16,0.5,0.0126
0.16,0.51,0.013
0.16,0.52,0.0012
0.16,0.53,0.026
0.16,0.54,0.063
0.16,0.55,0.039
0.16,0.56,0.0142
0.16,0.57,0.052
0.16,0.58,6.97302e+252
0.16,0.59,0.065
0.16,0.6,0.0715
0.16,0.61,0.078
0.16,0.62,0.0845
0.16,0.63,0.091
0.16,0.64,0.0975
0.16,0.65,0.104
0.16,0.66,1.1056
0.16,0.67,1.10671
0.16,0.68,1.10683
0.16,0.69,1.10596
0.16,0.7,1.10411
0.16,0.71,1.10129
0.16,0.72,1.09749
0.16,0.73,1.09272
0.16,0.74,1.08698
0.16,0.75,1.08029
0.16,0.76,1.07266
0.16,0.77,1.06408
0.16,0.78,1.05458
0.16,0.79,1.04415
0.16,0.8,1.03283
0.16,0.81,1.02061
0.16,0.82,1.00751
0.16,0.83,0.993542
0.16,0.84,0.978728
0.16,0.85,0.963081
0.16,0.86,0.946617
0.16,0.87,0.929355
0.16,0.88,0.911313
0.16,0.89,0.892511
0.16,0.9,0.872969
0.16,0.91,0.852707
0.16,0.92,0.831747
0.16,0.93,0.810112
0.16,0.94,0.787824
0.16,0.95,0.764907
0.16,0.96,0.741385
0.16,0.97,0.717283
0.16,0.98,0.692627
0.16,0.99,0.667441
0.16,1,0.641754
0.17,0,0.843665
0.17,0.01,0.853844
0.17,0.02,0.864108
0.17,0.03,0.874458
0.17,0.04,0.884895
0.17,0.05,0.89542
0.17,0.06,0.906034
0.17,0.07,0.916737
0.17,0.08,0.927531
0.17,0.09,0.938416
0.17,0.1,0.949394
0.17,0.11,0.960465
0.17,0.12,0.971629
0.17,0.13,0.982889
0.17,0.14,0.994246
0.17,0.15,1.0057
0.17,0.16,1.01725
0.17,0.17,1.0289
0.17,0.18,1.03011
0.17,0.19,1.03033
0.17,0.2,1.02956
0.17,0.21,1.02781
0.17,0.22,1.02509
0.17,0.23,1.02139
0.17,0.24,1.01672
0.17,0.25,1.01108
0.17,0.26,1.00449
0.17,0.27,0.996957
0.17,0.28,0.988481
0.17,0.29,0.979076
0.17,0.3,0.968755
0.17,0.31,0.957527
0.17,0.32,0.945407
0.17,0.33,0.932407
0.17,0.34,0.882131
0.17,0.35,0.976618
0.17,0.36,0.779172
0.17,0.37,1.01725
0.17,0.38,0.673321
0.17,0.39,1.05419
0.17,0.4,0.564968
0.17,0.41,1.08736
0.17,0.42,0.454516
0.17,0.43,1.11666
0.17,0.44,0.342374
0.17,0.45,1.14205
0.17,0.46,0.228959
0.17,0.47,1.16346
0.17,0.48,0.114693
0.17,0.49,1.18088
0.17,0.5,0.0066
0.17,0.51,0.0256
0.17,0.52,0.0198
0.17,0.53,0.0016
0.17,0.54,0.033
0.17,0.55,0.0768
0.17,0.56,0.0462
0.17,0.57,0.0146
0.17,0.58,0.0594
0.17,0.59,6.97302e+252
0.17,0.6,0.0726
0.17,0.61,0.0792
0.17,0.62,0.0858
0.17,0.63,0.0924
0.17,0.64,0.099
0.17,0.65,0.1056
0.17,0.66,0.1122
0.17,0.67,1.1139
0.17,0.68,1.11511
0.17,0.69,1.11533
0.17,0.7,1.11456
0.17,0.71,1.11281
0.17,0.72,1.11009
0.17,0.73,1.10639
0.17,0.74,1.10172
0.17,0.75,1.09608
0.17,0.76,1.08949
0.17,0.77,1.08196
0.17,0.78,1.07348
0.17,0.79,1.06408
0.17,0.8,1.05375
0.17,0.81,1.04253
0.17,0.82,1.03041
0.17,0.83,1.01741
0.17,0.84,1.00354
0.17,0.85,0.988828
0.17,0.86,0.973281
0.17,0.87,0.956917
0.17,0.88,0.939755
0.17,0.89,0.921813
0.17,0.9,0.903111
0.17,0.91,0.883669
0.17,0.92,0.863507
0.17,0.93,0.842647
0.17,0.94,0.821112
0.17,0.95,0.798924
0.17,0.96,0.776107
0.17,0.97,0.752685
0.17,0.98,0.728683
0.17,0.99,0.704127
0.17,1,0.679041
0.18,0,0.83527
0.18,0.01,0.845465
0.18,0.02,0.855744
0.18,0.03,0.866108
0.18,0.04,0.876558
0.18,0.05,0.887095
0.18,0.06,0.89772
0.18,0.07,0.908434
0.18,0.08,0.919237
0.18,0.09,0.930131
0.18,0.1,0.941116
0.18,0.11,0.952194
0.18,0.12,0.963365
0.18,0.13,0.974629
0.18,0.14,0.985989
0.18,0.15,0.997446
0.18,0.16,1.009
0.18,0.17,1.02065
0.18,0.18,1.0324
0.18,0.19,1.03371
0.18,0.2,1.03403
0.18,0.21,1.03336
0.18,0.22,1.03171
0.18,0.23,1.02909
0.18,0.24,1.02549
0.18,0.25,1.02092
0.18,0.26,1.01538
0.18,0.27,1.00889
0.18,0.28,1.00146
0.18,0.29,0.993081
0.18,0.3,0.983776
0.18,0.31,0.973555
0.18,0.32,0.962427
0.18,0.33,0.986817
0.18,0.34,0.864716
0.18,0.35,1.03285
0.18,0.36,0.763795
0.18,0.37,1.07512
0.18,0.38,0.660036
0.18,0.39,1.1135
0.18,0.4,0.553823
0.18,0.41,1.1479
0.18,0.42,0.445552
0.18,0.43,1.17824
0.18,0.44,0.335623
0.18,0.45,1.20446
0.18,0.46,0.224445
0.18,0.47,1.2265
0.18,0.48,0.112432
0.18,0.49,1.24432
0.18,0.5,0.0004
0.18,0.51,0.0134
0.18,0.52,0.039
0.18,0.53,0.0268
0.18,0.54,0.002
0.18,0.55,0.0402
0.18,0.56,0.091
0.18,0.57,0.0536
0.18,0.58,0.015
0.18,0.59,0.067
0.18,0.6,6.97302e+252
0.18,0.61,0.0804
0.18,0.62,0.0871
0.18,0.63,0.0938
0.18,0.64,0.1005
0.18,0.65,0.1072
0.18,0.66,0.1139
0.18,0.67,0.1206
0.18,0.68,1.1224
0.18,0.69,1.12371
0.18,0.7,1.12403
0.18,0.71,1.12336
0.18,0.72,1.12171
0.18,0.73,1.11909
0.18,0.74,1.11549
0.18,0.75,1.11092
0.18,0.76,1.10538
0.18,0.77,1.09889
0.18,0.78,1.09146
0.18,0.79,1.08308
0.18,0.8,1.07378
0.18,0.81,1.06355
0.18,0.82,1.05243
0.18,0.83,1.04041
0.18,0.84,1.02751
0.18,0.85,1.01374
0.18,0.86,0.999128
0.18,0.87,0.983681
0.18,0.88,0.967417
0.18,0.89,0.950355
0.18,0.9,0.932513
0.18,0.91,0.913911
0.18,0.92,0.894569
0.18,0.93,0.874507
0.18,0.94,0.853747
0.18,0.95,0.832312
0.18,0.96,0.810224
0.18,0.97,0.787507
0.18,0.98,0.764185
0.18,0.99,0.740283
0.18,1,0.715827
0.19,0,0.826959
0.19,0.01,0.83717
0.19,0.02,0.847465
0.19,0.03,0.857844
0.19,0.04,0.868308
0.19,0.05,0.878858
0.19,0.06,0.889495
0.19,0.07,0.90022
0.19,0.08,0.911034
0.19,0.09,0.921937
0.19,0.1,0.932931
0.19,0.11,0.944016
0.19,0.12,0.955194
0.19,0.13,0.966465
0.19,0.14,0.977829
0.19,0.15,0.989289
0.19,0.16,1.00085
0.19,0.17,1.0125
0.19,0.18,1.02425
0.19,0.19,1.0361
0.19,0.2,1.03751
0.19,0.21,1.03793
0.19,0.22,1.03736
0.19,0.23,1.03581
0.19,0.24,1.03329
0.19,0.25,1.02979
0.19,0.26,1.02532
0.19,0.27,1.01988
0.19,0.28,1.01349
0.19,0.29,1.00616
0.19,0.3,0.997881
0.19,0.31,0.988676
0.19,0.32,0.942144
0.19,0.33,1.04032
0.19,0.34,0.846498
0.19,0.35,1.08814
0.19,0.36,0.747708
0.19,0.37,1.13201
0.19,0.38,0.646137
0.19,0.39,1.17181
0.19,0.4,0.542164
0.19,0.41,1.20743
0.19,0.42,0.436173
0.19,0.43,1.23879
0.19,0.44,0.328559
0.19,0.45,1.26583
0.19,0.46,0.219721
0.19,0.47,1.28848
0.19,0.48,0.110066
0.19,0.49,1.30671
0.19,0.5,0.0068
0.19,0.51,0.0008
0.19,0.52,0.0204
0.19,0.53,0.0528
0.19,0.54,0.034
0.19,0.55,0.0024
0.19,0.56,0.0476
0.19,0.57,0.1056
0.19,0.58,0.0612
0.19,0.59,0.0154
0.19,0.6,0.0748
0.19,0.61,6.97302e+252
0.19,0.62,0.0884
0.19,0.63,0.0952
0.19,0.64,0.102
0.19,0.65,0.1088
0.19,0.66,0.1156
0.19,0.67,0.1224
0.19,0.68,0.1292
0.19,0.69,1.1311
0.19,0.7,1.13251
0.19,0.71,1.13293
0.19,0.72,1.13236
0.19,0.73,1.13081
0.19,0.74,1.12829
0.19,0.75,1.12479
0.19,0.76,1.12032
0.19,0.77,1.11488
0.19,0.78,1.10849
0.19,0.79,1.10116
0.19,0.8,1.09288
0.19,0.81,1.08368
0.19,0.82,1.07355
0.19,0.83,1.06253
0.19,0.84,1.05061
0.19,0.85,1.03781
0.19,0.86,1.02414
0.19,0.87,1.00963
0.19,0.88,0.994281
0.19,0.89,0.978117
0.19,0.9,0.961155
0.19,0.91,0.943413
0.19,0.92,0.924911
0.19,0.93,0.905669
0.19,0.94,0.885707
0.19,0.95,0.865047
0.19,0.96,0.843712
0.19,0.97,0.821724
0.19,0.98,0.799107
0.19,0.99,0.775885
0.19,1,0.752083
0.2,0,0.818731
0.2,0.01,0.828959
0.2,0.02,0.83927
0.2,0.03,0.849665
0.2,0.04,0.860144
0.2,0.05,0.870708
0.2,0.06,0.881358
0.2,0.07,0.892095
0.2,0.08,0.90292
0.2,0.09,0.913834
0.2,0.1,0.924837
0.2,0.11,0.935931
0.2,0.12,0.947116
0.2,0.13,0.958394
0.2,0.14,0.969765
0.2,0.15,0.981229
0.2,0.16,0.992789
0.2,0.17,1.00445
0.2,0.18,1.0162
0.2,0.19,1.02805
0.2,0.2,1.04
0.2,0.21,1.04151
0.2,0.22,1.04203
0.2,0.23,1.04156
0.2,0.24,1.04011
0.2,0.25,1.03769
0.2,0.26,1.03429
0.2,0.27,1.02992
0.2,0.28,1.02458
0.2,0.29,1.01829
0.2,0.3,1.01106
0.2,0.31,1.03929
0.2,0.32,0.920986
0.2,0.33,1.09286
0.2,0.34,0.827494
0.2,0.35,1.14244
0.2,0.36,0.730925
0.2,0.37,1.18789
0.2,0.38,0.631638
0.2,0.39,1.22907
0.2,0.4,0.53
0.2,0.41,1.26589
0.2,0.42,0.426389
0.2,0.43,1.29826
0.2,0.44,0.321189
0.2,0.45,1.3261
0.2,0.46,0.214793
0.2,0.47,1.34935
0.2,0.48,0.107597
0.2,0.49,1.36799
0.2,0.5,0.0134
0.2,0.51,0.0138
0.2,0.52,0.0012
0.2,0.53,0.0276
0.2,0.54,0.067
0.2,0.55,0.0414
0.2,0.56,0.0028
0.2,0.57,0.0552
0.2,0.58,0.1206
0.2,0.59,0.069
0.2,0.6,0.0158
0.2,0.61,0.0828
0.2,0.62,6.97302e+252
0.2,0.63,0.0966
0.2,0.64,0.1035
0.2,0.65,0.1104
0.2,0.66,0.1173
0.2,0.67,0.1242
0.2,0.68,0.1311
0.2,0.69,0.138
0.2,0.7,1.14
0.2,0.71,1.14151
0.2,0.72,1.14203
0.2,0.73,1.14156
0.2,0.74,1.14011
0.2,0.75,1.13769
0.2,0.76,1.13429
0.2,0.77,1.12992
0.2,0.78,1.12458
0.2,0.79,1.11829
0.2,0.8,1.11106
0.2,0.81,1.10288
0.2,0.82,1.09378
0.2,0.83,1.08375
0.2,0.84,1.07283
0.2,0.85,1.06101
0.2,0.86,1.04831
0.2,0.87,1.03474
0.2,0.88,1.02033
0.2,0.89,1.00508
0.2,0.9,0.989017
0.2,0.91,0.972155
0.2,0.92,0.954513
0.2,0.93,0.936111
0.2,0.94,0.916969
0.2,0.95,0.897107
0.2,0.96,0.876547
0.2,0.97,0.855312
0.2,0.98,0.833424
0.2,0.99,0.810907
0.2,1,0.787785
0.21,0,0.810584
0.21,0.01,0.820831
0.21,0.02,0.831159
0.21,0.03,0.84157
0.21,0.04,0.852065
0.21,0.05,0.862644
0.21,0.06,0.873308
0.21,0.07,0.884058
0.21,0.08,0.894895
0.21,0.09,0.90582
0.21,0.1,0.916834
0.21,0.11,0.927937
0.21,0.12,0.939131
0.21,0.13,0.950416
0.21,0.14,0.961794
0.21,0.15,0.973265
0.21,0.16,0.984829
0.21,0.17,0.996489
0.21,0.18,1.00825
0.21,0.19,1.0201
0.21,0.2,1.03205
0.21,0.21,1.0441
0.21,0.22,1.04571
0.21,0.23,1.04633
0.21,0.24,1.04596
0.21,0.25,1.04461
0.21,0.26,1.04229
0.21,0.27,1.03899
0.21,0.28,1.03472
0.21,0.29,1.02948
0.21,0.3,0.986883
0.21,0.31,1.08895
0.21,0.32,0.898972
0.21,0.33,1.14441
0.21,0.34,0.80772
0.21,0.35,1.19571
0.21,0.36,0.713463
0.21,0.37,1.2427
0.21,0.38,0.616551
0.21,0.39,1.28524
0.21,0.4,0.517343
0.21,0.41,1.32324
0.21,0.42,0.416207
0.21,0.43,1.35659
0.21,0.44,0.313521
0.21,0.45,1.38522
0.21,0.46,0.209665
0.21,0.47,1.40907
0.21,0.48,0.105028
0.21,0.49,1.42811
0.21,0.5,0.007
0.21,0.51,0.0272
0.21,0.52,0.021
0.21,0.53,0.0016
