t,x,u
0.06,0.5700000000000001,64006891.78961009
0.06,0.58,70486590.32251233
0.06,0.59,77496293.51284602
0.06,0.6,85069139.5637214
0.06,0.61,93239687.73349375
0.06,0.62,102043948.44302145
0.06,0.63,111519412.99227627
0.06,0.64,121705082.85777421
0.06,0.65,132641498.542716
0.06,0.66,144370767.9521738
0.06,0.67,156936594.26613653
0.06,0.68,170384303.2837285
0.06,0.6900000000000001,184760870.21244445
0.06,0.7000000000000001,200114945.87679958
0.06,0.71,216496882.3213723
0.06,0.72,233958757.78382316
0.06,0.73,252554401.01410183
0.06,0.74,272339414.91670704
0.06,0.75,293371199.49353963
0.06,0.76,315708974.0655871
0.06,0.77,339413798.752397
0.06,0.78,364548595.1890371
0.06,0.79,391178166.46100044
0.06,0.8,419369216.23829377
0.06,0.81,449190367.090745
0.06,0.8200000000000001,480712177.9673827
0.06,0.8300000000000001,514007160.82357407
0.06,0.84,549149796.3804556
0.06,0.85,586216549.0020578
0.06,0.86,625285880.6764022
0.06,0.87,666438264.0877446
0.06,0.88,709756194.7680409
0.06,0.89,755324202.3166329
0.06,0.9,803228860.6780769
0.06,0.91,853558797.4689795
0.06,0.92,906404702.3456497
0.06,0.93,961859334.4053339
0.06,0.9400000000000001,1020017528.614764
0.06,0.9500000000000001,1080976201.2607176
0.06,0.96,1144834354.4182634
0.06,0.97,1211693079.433343
0.06,0.98,1281655559.4173286
0.06,0.99,1354827070.752172
0.06,1.0,1431314983.6057556
0.07,0.0,0.9323938199059483
0.07,0.01,7.729877818113398
0.07,0.02,35.18651011200153
0.07,0.03,117.95144160067389
0.07,0.04,325.4401883168519
0.07,0.05,782.7217226215026
0.07,0.06,1698.3543997782508
0.07,0.07,3400.147536669515
0.07,0.08,6379.818225815494
0.07,0.09,11347.504778381683
0.07,0.1,19297.089052691215
0.07,0.11,31583.26984901098
0.07,0.12,50011.31854709741
0.07,0.13,76940.43624112761
0.07,0.14,115401.61879906831
0.07,0.15,169230.92255300685
0.07,0.16,243219.00872712414
0.07,0.17,343277.8292453367
0.07,0.18,476625.3002465334
0.07,0.19,651988.7924879808
0.07,0.2,879828.2498538917
0.07,0.21,1172579.7284241696
0.07,0.22,1544920.1290165712
0.07,0.23,2014053.875813357
0.07,0.24,2600022.2726410567
0.07,0.25,3326036.246710133
0.07,0.26,4218833.167161645
0.07,0.27,5309058.402632784
0.07,0.28,6631672.258265259
0.07,0.29,8226382.908163605
0.07,0.3,10138105.914288642
0.07,0.31,12417450.897169488
0.07,0.32,15121235.897660896
0.07,0.33,18313029.942287352
0.07,0.34,22063724.297527596
0.07,0.35000000000000003,26452132.870730076
0.07,0.36,31565622.187238596
0.07,0.37,37500771.34477611
0.07,0.38,44364062.317211136
0.07,0.39,52272600.9505448
0.07,0.4,61354868.96433537
0.07,0.41000000000000003,71751507.24185161
0.07,0.42,83616130.66204454
0.07,0.43,97116174.69598114
0.07,0.44,112433773.95972112
0.07,0.45,129766672.88477123
0.07,0.46,149329168.63625053
0.07,0.47000000000000003,171353086.3777747
0.07,0.48,196088786.9508499
0.07,0.49,223806207.00528738
0.07,0.5,254795931.5858381
0.07,0.51,289370299.14893734
0.07,0.52,327864538.95216817
0.07,0.53,370637940.7278359
0.07,0.54,418075056.5209203
0.07,0.55,470586934.5406704
0.07,0.56,528612384.84426177
0.07,0.5700000000000001,592619276.6402718
0.07,0.58,663105866.969284
0.07,0.59,740602160.4887301
0.07,0.6,825671300.0591515
0.07,0.61,918910987.7994453
0.07,0.62,1020954936.2493666
0.07,0.63,1132474349.248643
0.07,0.64,1254179432.1135173
0.07,0.65,1386820930.6634333
0.07,0.66,1531191698.622907
0.07,0.67,1688128292.8964434
0.07,0.68,1858512596.187672
0.07,0.6900000000000001,2043273466.4077165
0.07,0.7000000000000001,2243388412.2922163
0.07,0.71,2459885294.621389
0.07,0.72,2693844052.413112
0.07,0.73,2946398453.435214
0.07,0.74,3218737868.360021
0.07,0.75,3512109067.861761
0.07,0.76,3827818041.935648
0.07,0.77,4167231840.696445
0.07,0.78,4531780435.893982
0.07,0.79,4922958602.363583
0.07,0.8,5342327818.610577
0.07,0.81,5791518185.710121
0.07,0.8200000000000001,6272230363.686403
0.07,0.8300000000000001,6786237524.518977
0.07,0.84,7335387320.908533
0.07,0.85,7921603869.919791
0.07,0.86,8546889750.605494
0.07,0.87,9213328014.702637
0.07,0.88,9923084209.480179
0.07,0.89,10678408411.806412
0.07,0.9,11481637272.49419
0.07,0.91,12335196069.97297
0.07,0.92,13241600772.328518
0.07,0.93,14203460106.743853
0.07,0.9400000000000001,15223477635.368715
0.07,0.9500000000000001,16304453836.639633
0.07,0.96,17449288191.068195
0.07,0.97,18660981270.511936
0.07,0.98,19942636829.939766
0.07,0.99,21297463900.702538
0.07,1.0,22728778884.318993
0.08,0.0,0.9231163463866358
0.08,0.01,8.653894164500032
0.08,0.02,43.84140427650156
0.08,0.03,161.79394587717545
0.08,0.04,487.2353341940273
0.08,0.05,1269.95835681553
0.08,0.06,2968.314156593781
0.08,0.07,6368.4631932632965
0.08,0.08,12748.28301907879
0.08,0.09,24095.78949746047
0.08,0.1,43392.88035015168
0.08,0.11,74976.15209916266
0.08,0.12,124987.47264626007
0.08,0.13,201927.91098738767
0.08,0.14,317329.53198645596
0.08,0.15,486560.4568394628
0.08,0.16,729779.4679665869
0.08,0.17,1073057.2997119236
0.08,0.18,1549682.602558457
0.08,0.19,2201671.397746438
0.08,0.2,3081499.65040033
0.08,0.21,4254079.381724499
0.08,0.22,5798999.5137410695
0.08,0.23,7813053.392654426
0.08,0.24,10413075.668495484
