t,x,u
0.24,0.92,1.12447
0.24,0.93,1.20915
0.24,0.94,0.293344
0.24,0.95,0.315541
0.24,0.96,1.23418
0.24,0.97,2.15182
0.24,0.98,2.1295
0.24,0.99,1.20877
0.24,1,0.287077
0.25,0,0.778801
0.25,0.01,-0.125809
0.25,0.02,-0.102916
0.25,0.03,2.66348
0.25,0.04,0.820641
0.25,0.05,0.840375
0.25,0.06,-0.07643
0.25,0.07,-0.949123
0.25,0.08,1.80302
0.25,0.09,0.892012
0.25,0.1,0.921546
0.25,0.11,2.74263
0.25,0.12,-0.923556
0.25,0.13,0.0515338
0.25,0.14,3.69686
0.25,0.15,0.896687
0.25,0.16,-1.77877
0.25,0.17,0.97611
0.25,0.18,1.08418
0.25,0.19,1.92347
0.25,0.2,0.0688651
0.25,0.21,2.03978
0.25,0.22,1.94385
0.25,0.23,-0.793592
0.25,0.24,3.00202
0.25,0.25,1.96366
0.25,0.26,-4.45329
0.25,0.27,3.9708
0.25,0.28,4.70616
0.25,0.29,-1.83786
0.25,0.3,-4.45231
0.25,0.31,0.164227
0.25,0.32,3.07738
0.25,0.33,3.8276
0.25,0.34,1.00756
0.25,0.35,1.04416
0.25,0.36,0.994549
0.25,0.37,-1.74864
0.25,0.38,3.03702
0.25,0.39,1.99586
0.25,0.4,-4.41969
0.25,0.41,4.0114
0.25,0.42,4.73556
0.25,0.43,-1.80846
0.25,0.44,-4.41871
0.25,0.45,0.202027
0.25,0.46,3.11238
0.25,0.47,3.8626
0.25,0.48,1.03836
0.25,0.49,1.07916
0.25,0.5,1.02535
0.25,0.51,-1.71364
0.25,0.52,3.07202
0.25,0.53,2.02806
0.25,0.54,-4.38609
0.25,0.55,4.052
0.25,0.56,4.76496
0.25,0.57,-1.77906
0.25,0.58,-4.38511
0.25,0.59,0.239827
0.25,0.6,3.14738
0.25,0.61,3.8976
0.25,0.62,1.06916
0.25,0.63,1.11416
0.25,0.64,1.05615
0.25,0.65,-1.67864
0.25,0.66,3.10702
0.25,0.67,2.06026
0.25,0.68,-4.35249
0.25,0.69,4.0926
0.25,0.7,4.79436
0.25,0.71,-1.74966
0.25,0.72,-4.35151
0.25,0.73,0.277627
0.25,0.74,4.10014
0.25,0.75,2.99313
0.25,0.76,2.03852
0.25,0.77,2.02531
0.25,0.78,-0.752262
0.25,0.79,0.19561
0.25,0.8,4.01255
0.25,0.81,-0.680546
0.25,0.82,-1.54681
0.25,0.83,4.96791
0.25,0.84,1.14521
0.25,0.85,-1.64843
0.25,0.86,-0.651778
0.25,0.87,1.21817
0.25,0.88,3.10621
0.25,0.89,2.10085
0.25,0.9,1.15787
0.25,0.91,0.156128
0.25,0.92,1.14706
0.25,0.93,1.13617
0.25,0.94,1.22095
0.25,0.95,0.305244
0.25,0.96,0.327541
0.25,0.97,1.24628
0.25,0.98,2.16402
0.25,0.99,2.1418
0.25,1,1.22117
0.26,0,0.771052
0.26,0.01,0.769904
0.26,0.02,-1.04261
0.26,0.03,1.72671
0.26,0.04,1.72917
0.26,0.05,1.73635
0.26,0.06,1.72713
0.26,0.07,-1.00233
0.26,0.08,0.8635
0.26,0.09,1.76139
0.26,0.1,-0.0365517
0.26,0.11,3.63871
0.26,0.12,1.76844
0.26,0.13,-1.85413
0.26,0.14,3.67612
0.26,0.15,3.68936
0.26,0.16,-0.0201181
0.26,0.17,-0.936399
0.26,0.18,0.0304437
0.26,0.19,1.95357
0.26,0.2,0.868907
0.26,0.21,0.109797
0.26,0.22,3.76053
0.26,0.23,-0.902871
0.26,0.24,0.1367
0.26,0.25,5.66378
0.26,0.26,-2.75718
0.26,0.27,-2.5594
0.26,0.28,7.50709
0.26,0.29,4.70007
0.26,0.3,-2.75466
0.26,0.31,-3.60714
0.26,0.32,-0.782839
0.26,0.33,3.95097
0.26,0.34,2.77024
0.26,0.35,1.05409
0.26,0.36,2.76211
0.26,0.37,-1.84937
0.26,0.38,-0.81695
0.26,0.39,5.70018
0.26,0.4,-2.72778
0.26,0.41,-2.5174
0.26,0.42,7.54209
0.26,0.43,4.73087
0.26,0.44,-2.72526
0.26,0.45,-3.57074
0.26,0.46,-0.746439
0.26,0.47,3.99017
0.26,0.48,2.80244
0.26,0.49,1.09049
0.26,0.5,2.79431
0.26,0.51,-1.81577
0.26,0.52,-0.78055
0.26,0.53,5.73658
0.26,0.54,-2.69838
0.26,0.55,-2.4754
0.26,0.56,7.57709
0.26,0.57,4.76167
0.26,0.58,-2.69586
0.26,0.59,-3.53434
0.26,0.6,-0.710039
0.26,0.61,4.02937
0.26,0.62,2.83464
0.26,0.63,1.12689
0.26,0.64,2.82651
0.26,0.65,-1.78217
0.26,0.66,-0.74415
0.26,0.67,5.77298
0.26,0.68,-2.66898
0.26,0.69,-2.4334
0.26,0.7,7.61209
0.26,0.71,4.79247
0.26,0.72,-2.66646
0.26,0.73,-4.41569
0.26,0.74,0.265837
0.26,0.75,3.13001
0.26,0.76,1.99068
0.26,0.77,3.00251
0.26,0.78,1.01946
0.26,0.79,-2.6191
0.26,0.8,2.06526
0.26,0.81,3.0373
0.26,0.82,-3.47429
0.26,0.83,1.28715
0.26,0.84,3.96848
0.26,0.85,1.15621
0.26,0.86,-1.63733
0.26,0.87,-0.640578
0.26,0.88,1.22947
0.26,0.89,3.11761
0.26,0.9,2.11235
0.26,0.91,1.16947
0.26,0.92,0.167828
0.26,0.93,1.15886
0.26,0.94,1.14807
0.26,0.95,1.23295
0.26,0.96,0.317344
0.26,0.97,0.339741
0.26,0.98,1.25858
0.26,0.99,2.17642
0.26,1,2.1543
0.27,0,0.763379
0.27,0.01,1.69326
0.27,0.02,-1.05412
0.27,0.03,-0.102499
0.27,0.04,0.817
0.27,0.05,0.848615
0.27,0.06,2.66865
0.27,0.07,-0.0788924
0.27,0.08,-0.953897
0.27,0.09,1.79906
0.27,0.1,-0.948582
0.27,0.11,0.945034
0.27,0.12,4.57688
0.27,0.13,-1.84834
0.27,0.14,0.0670304
0.27,0.15,4.60113
0.27,0.16,2.85539
0.27,0.17,0.934148
0.27,0.18,-1.79698
0.27,0.19,1.094
0.27,0.2,1.92184
0.27,0.21,-0.84245
0.27,0.22,2.96612
0.27,0.23,2.84004
0.27,0.24,-3.55463
0.27,0.25,4.86774
0.27,0.26,3.78029
0.27,0.27,-6.28287
0.27,0.28,3.9877
0.27,0.29,8.4349
0.27,0.3,3.8661
0.27,0.31,-1.7962
0.27,0.32,-4.46912
0.27,0.33,0.286322
0.27,0.34,3.91644
0.27,0.35,1.06448
0.27,0.36,3.91041
0.27,0.37,1.84302
0.27,0.38,-4.49973
0.27,0.39,3.91969
0.27,0.4,3.81109
0.27,0.41,-6.24507
0.27,0.42,4.0297
0.27,0.43,8.4727
0.27,0.44,3.8969
0.27,0.45,-1.7626
0.27,0.46,-4.43412
0.27,0.47,0.328322
0.27,0.48,3.95284
0.27,0.49,1.10228
0.27,0.5,3.94681
0.27,0.51,1.87662
0.27,0.52,-4.46473
0.27,0.53,3.96169
0.27,0.54,3.84189
0.27,0.55,-6.20727
0.27,0.56,4.0717
0.27,0.57,8.5105
0.27,0.58,3.9277
0.27,0.59,-1.729
0.27,0.6,-4.39912
0.27,0.61,0.370322
0.27,0.62,3.98924
0.27,0.63,1.14008
0.27,0.64,3.98321
0.27,0.65,1.91022
0.27,0.66,-4.42973
0.27,0.67,4.00369
0.27,0.68,3.87269
0.27,0.69,-6.16947
0.27,0.7,4.1137
0.27,0.71,8.5483
0.27,0.72,4.87625
0.27,0.73,-2.63487
0.27,0.74,-3.42556
0.27,0.75,1.28848
0.27,0.76,2.18642
0.27,0.77,3.01714
0.27,0.78,4.89014
0.27,0.79,-0.829185
0.27,0.8,-1.62265
0.27,0.81,4.8804
0.27,0.82,0.224935
0.27,0.83,-2.45305
0.27,0.84,4.97891
0.27,0.85,3.97958
0.27,0.86,1.16741
0.27,0.87,-1.62603
0.27,0.88,-0.629178
0.27,0.89,1.24097
0.27,0.9,3.12921
0.27,0.91,2.12405
0.27,0.92,1.18127
0.27,0.93,0.179728
0.27,0.94,1.17086
0.27,0.95,1.16017
0.27,0.96,1.24515
0.27,0.97,0.329644
0.27,0.98,0.352141
0.27,0.99,1.27108
0.27,1,2.18902
0.28,0,0.755784
0.28,0.01,2.593
0.28,0.02,0.758941
0.28,0.03,-0.138412
0.28,0.04,0.784256
0.28,0.05,-0.108905
0.28,0.06,2.66124
0.28,0.07,2.62701
0.28,0.08,-1.00746
0.28,0.09,1.76327
0.28,0.1,0.824878
0.28,0.11,-1.87915
0.28,0.12,4.56962
0.28,0.13,2.66373
0.28,0.14,-2.77093
0.28,0.15,0.909402
0.28,0.16,3.65546
0.28,0.17,3.72477
0.28,0.18,-0.120413
0.28,0.19,-1.75605
0.28,0.2,2.81476
0.28,0.21,-0.924882
0.28,0.22,0.087842
0.28,0.23,5.62788
0.28,0.24,-1.8808
0.28,0.25,-1.66074
0.28,0.26,8.40403
0.28,0.27,-2.75601
0.28,0.28,-3.4762
0.28,0.29,4.83287
0.28,0.3,7.48783
0.28,0.31,4.73968
0.28,0.32,-2.85356
0.28,0.33,-4.42259
0.28,0.34,2.00428
0.28,0.35,1.07252
0.28,0.36,1.99618
0.28,0.37,6.57357
0.28,0.38,-2.88062
0.28,0.39,-2.59744
0.28,0.4,7.45038
0.28,0.41,-2.72241
0.28,0.42,-3.4342
0.28,0.43,4.87767
0.28,0.44,7.52423
0.28,0.45,4.77468
0.28,0.46,-2.82276
0.28,0.47,-4.38199
0.28,0.48,2.04348
0.28,0.49,1.11172
0.28,0.5,2.03538
0.28,0.51,6.61137
0.28,0.52,-2.84982
0.28,0.53,-2.55404
0.28,0.54,7.48678
0.28,0.55,-2.68881
0.28,0.56,-3.3922
0.28,0.57,4.92247
0.28,0.58,7.56063
0.28,0.59,4.80968
0.28,0.6,-2.79196
0.28,0.61,-4.34139
0.28,0.62,2.08268
0.28,0.63,1.15092
0.28,0.64,2.07458
0.28,0.65,6.64917
0.28,0.66,-2.81902
0.28,0.67,-2.51064
0.28,0.68,7.52318
0.28,0.69,-2.65521
0.28,0.7,-3.3502
0.28,0.71,4.04951
0.28,0.72,8.53651
0.28,0.73,3.90612
0.28,0.74,-3.63732
0.28,0.75,-2.46158
0.28,0.76,0.282627
0.28,0.77,0.319587
0.28,0.78,4.88678
0.28,0.79,3.91489
0.28,0.8,-3.62292
0.28,0.81,1.21132
0.28,0.82,3.88096
0.28,0.83,-3.44482
0.28,0.84,1.29825
0.28,0.85,4.99011
0.28,0.86,3.99088
0.28,0.87,1.17881
0.28,0.88,-1.61453
0.28,0.89,-0.617578
0.28,0.9,1.25267
0.28,0.91,3.14101
0.28,0.92,2.13595
0.28,0.93,1.19327
0.28,0.94,0.191828
0.28,0.95,1.18306
0.28,0.96,1.17247
0.28,0.97,1.25755
0.28,0.98,0.342144
0.28,0.99,0.364741
0.28,1,1.28378
0.29,0,0.748264
0.29,0.01,1.6959
0.29,0.02,1.6833
0.29,0.03,-0.121614
0.29,0.04,0.793893
0.29,0.05,-1.02177
0.29,0.06,-0.060467
0.29,0.07,3.5968
0.29,0.08,-0.0829549
0.29,0.09,-0.0258707
0.29,0.1,2.70144
0.29,0.11,-2.79191
0.29,0.12,0.0420041
0.29,0.13,5.50041
0.29,0.14,-2.68232
0.29,0.15,-1.81666
0.29,0.16,0.048817
0.29,0.17,4.71902
0.29,0.18,3.69304
0.29,0.19,-1.83177
0.29,0.2,1.10027
0.29,0.21,1.89427
0.29,0.22,-3.57664
0.29,0.23,4.81888
0.29,0.24,3.74438
0.29,0.25,-5.40649
0.29,0.26,4.88636
0.29,0.27,5.60836
0.29,0.28,-7.11684
0.29,0.29,-2.51774
0.29,0.3,3.97088
0.29,0.31,8.55699
0.29,0.32,4.70515
0.29,0.33,-4.55932
0.29,0.34,-1.56627
0.29,0.35,1.08519
0.29,0.36,-1.57784
0.29,0.37,6.73281
0.29,0.38,4.68448
0.29,0.39,-6.39791
0.29,0.4,3.94966
0.29,0.41,4.65331
0.29,0.42,-7.07904
0.29,0.43,-2.47154
0.29,0.44,4.01428
0.29,0.45,8.59899
0.29,0.46,4.73735
0.29,0.47,-4.52292
0.29,0.48,-1.52567
0.29,0.49,1.12579
0.29,0.5,-1.53724
0.29,0.51,6.77761
0.29,0.52,4.71668
0.29,0.53,-6.35871
0.29,0.54,3.99306
0.29,0.55,4.68831
0.29,0.56,-7.04124
0.29,0.57,-2.42534
0.29,0.58,4.05768
0.29,0.59,8.64099
0.29,0.6,4.76955
0.29,0.61,-4.48652
0.29,0.62,-1.48507
0.29,0.63,1.16639
0.29,0.64,-1.49664
0.29,0.65,6.82241
0.29,0.66,4.74888
0.29,0.67,-6.31951
0.29,0.68,4.03646
0.29,0.69,4.72331
0.29,0.7,-6.08569
0.29,0.71,-3.31861
0.29,0.72,5.03964
0.29,0.73,9.55915
0.29,0.74,2.96254
0.29,0.75,-2.61086
0.29,0.76,-0.573942
0.29,0.77,-1.56602
0.29,0.78,1.31604
0.29,0.79,7.70192
0.29,0.8,1.10253
0.29,0.81,-2.60169
0.29,0.82,4.90307
0.29,0.83,0.151855
0.29,0.84,-2.44185
0.29,0.85,1.30955
0.29,0.86,5.00151
0.29,0.87,4.00238
0.29,0.88,1.19041
0.29,0.89,-1.60283
0.29,0.9,-0.605778
0.29,0.91,1.26457
0.29,0.92,3.15301
0.29,0.93,2.14805
0.29,0.94,1.20547
0.29,0.95,0.204128
0.29,0.96,1.19546
0.29,0.97,1.18497
0.29,0.98,1.27015
0.29,0.99,0.354844
0.29,1,0.377541
0.3,0,0.740818
0.3,0.01,1.66397
0.3,0.02,2.58265
0.3,0.03,0.757391
0.3,0.04,1.69101
0.3,0.05,0.752255
0.3,0.06,-1.95033
0.3,0.07,2.6567
0.3,0.08,2.62262
0.3,0.09,-1.01353
0.3,0.1,3.59872
0.3,0.11,0.788285
0.3,0.12,-3.7145
0.3,0.13,5.39645
0.3,0.14,1.71806
0.3,0.15,-1.81293
0.3,0.16,-2.87123
0.3,0.17,0.0897484
0.3,0.18,6.43978
0.3,0.19,0.846322
0.3,0.2,-0.901478
0.3,0.21,3.76203
0.3,0.22,-2.82657
0.3,0.23,-1.68275
0.3,0.24,8.35517
0.3,0.25,-2.79191
0.3,0.26,-2.59982
0.3,0.27,9.25839
0.3,0.28,-3.70307
0.3,0.29,-6.24326
0.3,0.3,-3.5751
0.3,0.31,4.01742
0.3,0.32,10.275
0.3,0.33,1.86123
0.3,0.34,-3.62762
0.3,0.35,1.09689
0.3,0.36,-3.63845
0.3,0.37,0.324449
0.3,0.38,10.2635
0.3,0.39,-1.84902
0.3,0.4,-3.58704
0.3,0.41,8.32029
0.3,0.42,-3.67087
0.3,0.43,-6.20126
0.3,0.44,-3.5317
0.3,0.45,4.06642
0.3,0.46,10.3142
0.3,0.47,1.89623
0.3,0.48,-3.58982
0.3,0.49,1.13889
0.3,0.5,-3.60065
0.3,0.51,0.373449
0.3,0.52,10.3027
0.3,0.53,-1.81402
0.3,0.54,-3.54364
0.3,0.55,8.36229
0.3,0.56,-3.63867
0.3,0.57,-6.15926
0.3,0.58,-3.4883
0.3,0.59,4.11542
0.3,0.6,10.3534
0.3,0.61,1.93123
0.3,0.62,-3.55202
0.3,0.63,1.18089
0.3,0.64,-3.56285
0.3,0.65,0.422449
0.3,0.66,10.3419
0.3,0.67,-1.77902
0.3,0.68,-3.50024
0.3,0.69,7.48654
0.3,0.7,-2.667
0.3,0.71,-7.05582
0.3,0.72,-4.32106
0.3,0.73,6.00363
0.3,0.74,8.5533
0.3,0.75,1.0957
0.3,0.76,-0.741218
0.3,0.77,-1.54919
0.3,0.78,-4.35976
0.3,0.79,4.15
0.3,0.8,6.70249
0.3,0.81,-2.56723
0.3,0.82,1.14962
0.3,0.83,3.9225
0.3,0.84,-3.43352
0.3,0.85,-2.43045
0.3,0.86,1.32105
0.3,0.87,5.01311
0.3,0.88,4.01408
0.3,0.89,1.20221
0.3,0.9,-1.59093
0.3,0.91,-0.593778
0.3,0.92,1.27667
0.3,0.93,3.16521
0.3,0.94,2.16035
0.3,0.95,1.21787
0.3,0.96,0.216628
0.3,0.97,1.20806
0.3,0.98,1.19767
0.3,0.99,1.28295
0.3,1,0.367744
0.31,0,0.733447
0.31,0.01,-0.139736
0.31,0.02,2.59627
0.31,0.03,0.776631
0.31,0.04,0.805829
0.31,0.05,2.62657
0.31,0.06,-1.95771
0.31,0.07,-0.968745
0.31,0.08,3.59487
0.31,0.09,-0.994174
0.31,0.1,0.907632
0.31,0.11,4.52951
0.31,0.12,-4.55776
0.31,0.13,0.0764505
0.31,0.14,4.63982
0.31,0.15,2.78162
0.31,0.16,-1.84466
0.31,0.17,-4.58258
0.31,0.18,2.94607
0.31,0.19,5.51929
0.31,0.2,-1.80544
0.31,0.21,3.82956
0.31,0.22,1.87853
0.31,0.23,-6.35226
0.31,0.24,4.86435
0.31,0.25,5.55951
0.31,0.26,-7.15275
0.31,0.27,6.72302
0.31,0.28,4.74638
0.31,0.29,-2.63391
0.31,0.3,-6.27779
0.31,0.31,-5.28086
0.31,0.32,6.87374
0.31,0.33,9.35586
0.31,0.34,-0.78913
0.31,0.35,1.10901
0.31,0.36,-0.792204
0.31,0.37,-7.15574
0.31,0.38,6.87155
0.31,0.39,7.46644
0.31,0.4,-6.20565
0.31,0.41,4.75135
0.31,0.42,3.78993
0.31,0.43,-2.59611
0.31,0.44,-6.23859
0.31,0.45,-5.23186
0.31,0.46,6.92274
0.31,0.47,9.39646
0.31,0.48,-0.75273
0.31,0.49,1.15241
0.31,0.5,-0.755804
0.31,0.51,-7.10954
0.31,0.52,6.92055
0.31,0.53,7.50424
0.31,0.54,-6.16645
0.31,0.55,4.80035
0.31,0.56,3.82353
0.31,0.57,-2.55831
0.31,0.58,-6.19939
0.31,0.59,-5.18286
0.31,0.6,6.97174
0.31,0.61,9.43706
0.31,0.62,-0.71633
0.31,0.63,1.19581
0.31,0.64,-0.719404
0.31,0.65,-7.06334
0.31,0.66,6.96955
0.31,0.67,7.54204
0.31,0.68,-5.2095
0.31,0.69,3.90987
0.31,0.7,5.71344
0.31,0.71,-1.64436
0.31,0.72,-7.9994
0.31,0.73,-3.2946
0.31,0.74,7.89127
0.31,0.75,6.70465
0.31,0.76,2.09215
0.31,0.77,2.07392
0.31,0.78,-4.36156
0.31,0.79,-3.33853
0.31,0.8,7.84176
0.31,0.81,2.97338
0.31,0.82,-1.56426
0.31,0.83,4.75759
0.31,0.84,0.163255
0.31,0.85,-3.42202
0.31,0.86,-2.41885
0.31,0.87,1.33275
0.31,0.88,5.02491
0.31,0.89,4.02598
0.31,0.9,1.21421
0.31,0.91,-1.57883
0.31,0.92,-0.581578
0.31,0.93,1.28897
0.31,0.94,3.17761
0.31,0.95,2.17285
0.31,0.96,1.23047
0.31,0.97,0.229328
0.31,0.98,1.22086
0.31,0.99,1.21057
0.31,1,1.29595
0.32,0,0.726149
0.32,0.01,-0.192458
0.32,0.02,1.67289
0.32,0.03,2.55464
0.32,0.04,-0.151932
0.32,0.05,3.523
0.32,0.06,1.65239
0.32,0.07,-2.88828
0.32,0.08,2.65584
0.32,0.09,1.68171
0.32,0.1,-1.91676
0.32,0.11,6.26208
0.32,0.12,0.747157
0.32,0.13,-3.79234
0.32,0.14,4.34189
0.32,0.15,4.68076
0.32,0.16,4.50238
0.32,0.17,-4.69138
0.32,0.18,-3.65229
0.32,0.19,5.60783
0.32,0.2,0.798448
0.32,0.21,0.0884544
0.32,0.22,7.36585
0.32,0.23,-4.65776
0.32,0.24,-3.54559
0.32,0.25,9.23638
0.32,0.26,-3.75193
0.32,0.27,-2.62913
0.32,0.28,8.20103
0.32,0.29,4.79291
0.32,0.3,-0.915956
0.32,0.31,-9.12171
0.32,0.32,-4.34916
0.32,0.33,9.5369
0.32,0.34,4.63222
0.32,0.35,1.11316
0.32,0.36,4.63971
0.32,0.37,-7.3257
0.32,0.38,-4.34488
0.32,0.39,11.2422
0.32,0.4,-0.857749
0.32,0.41,-1.66089
0.32,0.42,7.26013
0.32,0.43,3.84206
0.32,0.44,-0.880956
0.32,0.45,-9.07971
0.32,0.46,-4.29876
0.32,0.47,9.5873
0.32,0.48,4.67002
0.32,0.49,1.15796
0.32,0.5,4.67751
0.32,0.51,-7.2865
0.32,0.52,-4.29448
0.32,0.53,11.2898
0.32,0.54,-0.822749
0.32,0.55,-1.61049
0.32,0.56,7.29933
0.32,0.57,3.88126
0.32,0.58,-0.845956
0.32,0.59,-9.03771
0.32,0.6,-4.24836
0.32,0.61,9.6377
0.32,0.62,4.70782
0.32,0.63,1.20276
0.32,0.64,4.71531
0.32,0.65,-7.2473
0.32,0.66,-4.24408
0.32,0.67,10.4196
0.32,0.68,0.151727
0.32,0.69,-3.4164
0.32,0.7,6.4841
0.32,0.71,6.67743
0.32,0.72,-2.65021
0.32,0.73,-9.86624
0.32,0.74,-1.42496
0.32,0.75,6.91601
0.32,0.76,3.91091
0.32,0.77,4.92612
0.32,0.78,1.07449
0.32,0.79,-8.03131
0.32,0.8,0.412782
0.32,0.81,6.86119
0.32,0.82,-0.611993
0.32,0.83,2.21779
0.32,0.84,3.934
0.32,0.85,0.174855
0.32,0.86,-3.41032
0.32,0.87,-2.40705
0.32,0.88,1.34465
0.32,0.89,5.03691
0.32,0.9,4.03808
0.32,0.91,1.22641
0.32,0.92,-1.56653
0.32,0.93,-0.569178
0.32,0.94,1.30147
0.32,0.95,3.19021
0.32,0.96,2.18555
0.32,0.97,1.24327
0.32,0.98,0.242228
0.32,0.99,1.23386
0.32,1,1.22367
0.33,0,0.718924
0.33,0.01,-1.07987
0.33,0.02,-0.14402
0.33,0.03,2.60845
0.33,0.04,-0.155332
0.33,0.05,0.829653
0.33,0.06,4.46117
0.33,0.07,-1.9644
0.33,0.08,-0.967127
0.33,0.09,3.58663
0.33,0.1,-3.66433
0.33,0.11,1.87419
0.33,0.12,5.50545
0.33,0.13,-3.50928
0.33,0.14,0.0447191
0.33,0.15,2.63053
0.33,0.16,7.53708
0.33,0.17,3.58189
0.33,0.18,-7.34314
0.33,0.19,1.07875
0.33,0.2,3.72434
0.33,0.21,-2.72724
0.33,0.22,6.63555
0.33,0.23,4.57019
0.33,0.24,-9.0186
0.33,0.25,5.77724
0.33,0.26,4.72437
0.33,0.27,-5.21815
0.33,0.28,6.68848
0.33,0.29,6.49527
0.33,0.3,7.64923
0.33,0.31,-1.83505
0.33,0.32,-11.7721
0.33,0.33,0.387476
0.33,0.34,7.6478
0.33,0.35,1.11493
0.33,0.36,7.66026
0.33,0.37,1.84264
0.33,0.38,-11.6823
0.33,0.39,3.99351
0.33,0.4,6.71181
0.33,0.41,-3.35193
0.33,0.42,4.71402
0.33,0.43,5.55997
0.33,0.44,6.69838
0.33,0.45,-1.79865
0.33,0.46,-11.7287
0.33,0.47,0.443476
0.33,0.48,7.6926
0.33,0.49,1.16113
0.33,0.5,7.70506
0.33,0.51,1.87904
0.33,0.52,-11.6389
0.33,0.53,4.04951
0.33,0.54,6.75101
0.33,0.55,-3.30433
0.33,0.56,4.76022
0.33,0.57,5.60477
0.33,0.58,6.73758
0.33,0.59,-1.76225
0.33,0.6,-11.6853
0.33,0.61,0.499476
0.33,0.62,7.7374
0.33,0.63,1.20733
0.33,0.64,7.74986
0.33,0.65,1.91544
0.33,0.66,-10.6778
0.33,0.67,3.16604
0.33,0.68,8.64653
0.33,0.69,-2.4023
0.33,0.7,2.96629
0.33,0.71,7.51055
0.33,0.72,8.56506
0.33,0.73,-4.49885
0.33,0.74,-8.86979
0.33,0.75,1.39018
0.33,0.76,4.10365
0.33,0.77,4.93214
0.33,0.78,8.61787
0.33,0.79,-2.65462
0.33,0.8,-7.02835
0.33,0.81,4.02076
0.33,0.82,3.10194
0.33,0.83,0.234594
0.33,0.84,4.76919
0.33,0.85,3.9457
0.33,0.86,0.186655
0.33,0.87,-3.39842
0.33,0.88,-2.39505
0.33,0.89,1.35675
0.33,0.9,5.04911
0.33,0.91,4.05038
0.33,0.92,1.23881
0.33,0.93,-1.55403
0.33,0.94,-0.556578
0.33,0.95,1.31417
0.33,0.96,3.20301
0.33,0.97,2.19845
0.33,0.98,1.25627
0.33,0.99,0.255328
0.33,1,1.24706
0.34,0,0.71177
0.34,0.01,0.677286
0.34,0.02,-2.00844
0.34,0.03,2.57315
0.34,0.04,1.63426
0.34,0.05,-1.0859
0.34,0.06,4.45424
0.34,0.07,2.54801
0.34,0.08,-2.88699
0.34,0.09,4.38732
0.34,0.1,-0.195717
0.34,0.11,-2.89891
0.34,0.12,6.13962
0.34,0.13,1.6776
0.34,0.14,-2.07158
0.34,0.15,-2.802
0.34,0.16,3.56082
0.34,0.17,10.1988
0.34,0.18,-1.13895
0.34,0.19,-5.44925
0.34,0.2,4.61504
0.34,0.21,-2.81196
0.34,0.22,0.0794245
0.34,0.23,11.0076
0.34,0.24,-4.74125
0.34,0.25,-4.49498
0.34,0.26,7.25526
0.34,0.27,-4.58125
0.34,0.28,-0.911176
0.34,0.29,3.84456
0.34,0.3,7.42697
0.34,0.31,10.3124
0.34,0.32,-6.55869
0.34,0.33,-9.86978
0.34,0.34,3.91817
0.34,0.35,1.11431
0.34,0.36,3.92579
0.34,0.37,12.0309
0.34,0.38,-6.48155
0.34,0.39,-7.13757
0.34,0.4,6.5023
0.34,0.41,0.351715
0.34,0.42,0.0542723
0.34,0.43,1.8729
0.34,0.44,6.49307
0.34,0.45,9.36294
0.34,0.46,-6.52509
0.34,0.47,-9.81798
0.34,0.48,3.96857
0.34,0.49,1.16191
0.34,0.5,3.97619
0.34,0.51,12.0743
0.34,0.52,-6.44795
0.34,0.53,-7.08297
0.34,0.54,6.5485
0.34,0.55,0.397915
0.34,0.56,0.101872
0.34,0.57,1.9219
0.34,0.58,6.53927
0.34,0.59,9.40354
0.34,0.6,-6.49149
0.34,0.61,-9.76618
0.34,0.62,4.01897
0.34,0.63,1.20951
0.34,0.64,4.02659
0.34,0.65,11.1999
0.34,0.66,-5.47487
0.34,0.67,-8.88468
0.34,0.68,5.74026
0.34,0.69,2.28424
0.34,0.7,-4.42225
0.34,0.71,1.09945
0.34,0.72,9.3802
0.34,0.73,7.58981
0.34,0.74,-7.29259
0.34,0.75,-6.03582
0.34,0.76,0.39075
0.34,0.77,0.433897
0.34,0.78,8.68345
0.34,0.79,7.6373
0.34,0.8,-6.23999
0.34,0.81,-3.2463
0.34,0.82,3.19717
0.34,0.83,0.57374
0.34,0.84,2.22949
0.34,0.85,4.78099
0.34,0.86,3.9576
0.34,0.87,0.198655
0.34,0.88,-3.38632
0.34,0.89,-2.38285
0.34,0.9,1.36905
0.34,0.91,5.06151
0.34,0.92,4.06288
0.34,0.93,1.25141
0.34,0.94,-1.54133
0.34,0.95,-0.543778
0.34,0.96,1.32707
0.34,0.97,3.21601
0.34,0.98,2.21155
0.34,0.99,1.26947
0.34,1,0.268628
0.35,0,0.704688
0.35,0.01,1.64733
0.35,0.02,-2.03268
0.35,0.03,-1.02685
0.35,0.04,3.51132
0.35,0.05,-1.98252
0.35,0.06,0.835254
0.35,0.07,5.38503
0.35,0.08,-2.79803
0.35,0.09,0.90396
0.35,0.1,3.63069
0.35,0.11,-4.45215
0.35,0.12,0.938149
0.35,0.13,4.71132
0.35,0.14,-0.65296
0.35,0.15,-2.99207
0.35,0.16,-5.45376
0.35,0.17,8.29186
0.35,0.18,8.31534
0.35,0.19,-4.66464
0.35,0.2,1.09785
0.35,0.21,1.81937
0.35,0.22,-7.1728
0.35,0.23,9.40226
0.35,0.24,6.49557
0.35,0.25,-6.20747
0.35,0.26,4.82263
0.35,0.27,2.96049
0.35,0.28,-2.36183
0.35,0.29,-1.83027
0.35,0.3,1.1942
0.35,0.31,12.1636
